ord,date,HCHC,HCHP,TENSION,PAPP
8551,2017-05-23 05:15:00.657030,36465492,39728833,239,1300
8552,2017-05-23 05:15:02.867613,36465492,39728833,240,1300
8553,2017-05-23 05:15:05.077850,36465492,39728834,240,1300
8554,2017-05-23 05:15:07.287600,36465492,39728835,239,1300
8555,2017-05-23 05:15:09.497931,36465492,39728835,239,1290
8556,2017-05-23 05:15:11.707751,36465492,39728836,239,1290
8557,2017-05-23 05:15:13.918703,36465492,39728837,240,1290
8558,2017-05-23 05:15:16.128564,36465492,39728838,240,1300
8559,2017-05-23 05:15:18.338687,36465492,39728839,240,1300
8560,2017-05-23 05:15:20.548787,36465492,39728839,240,1300
8561,2017-05-23 05:15:22.758626,36465492,39728840,240,1300
8562,2017-05-23 05:15:24.969187,36465492,39728841,239,1290
8563,2017-05-23 05:15:27.179103,36465492,39728842,239,1300
8564,2017-05-23 05:15:29.389600,36465492,39728843,239,1300
8565,2017-05-23 05:15:31.598948,36465492,39728843,239,1300
8566,2017-05-23 05:15:33.809616,36465492,39728844,240,1300
8567,2017-05-23 05:15:36.019596,36465492,39728845,240,1290
8568,2017-05-23 05:15:38.229540,36465492,39728846,240,1290
8569,2017-05-23 05:15:40.439755,36465492,39728846,239,1300
8570,2017-05-23 05:15:42.649597,36465492,39728848,239,1290
8571,2017-05-23 05:15:44.859973,36465492,39728848,239,1300
8572,2017-05-23 05:15:47.069847,36465492,39728849,240,1290
8573,2017-05-23 05:15:49.280594,36465492,39728850,240,1300
8574,2017-05-23 05:15:51.490531,36465492,39728850,239,1300
8575,2017-05-23 05:15:53.700372,36465492,39728851,240,1300
8576,2017-05-23 05:15:55.910902,36465492,39728852,240,1300
8577,2017-05-23 05:15:58.120817,36465492,39728853,240,1300
8578,2017-05-23 05:16:00.331145,36465492,39728854,239,1300
8579,2017-05-23 05:16:02.540805,36465492,39728854,239,1290
8580,2017-05-23 05:16:04.751343,36465492,39728855,239,1300
8581,2017-05-23 05:16:06.961448,36465492,39728856,239,1290
8582,2017-05-23 05:16:09.171310,36465492,39728857,239,1290
8583,2017-05-23 05:16:11.381753,36465492,39728857,239,1300
8584,2017-05-23 05:16:13.591595,36465492,39728858,239,1290
8585,2017-05-23 05:16:15.801877,36465492,39728859,239,1290
8586,2017-05-23 05:16:18.012065,36465492,39728860,239,1290
8587,2017-05-23 05:16:20.222395,36465492,39728861,239,1300
8588,2017-05-23 05:16:22.432478,36465492,39728861,239,1300
8589,2017-05-23 05:16:24.642253,36465492,39728862,239,1290
8590,2017-05-23 05:16:26.852942,36465492,39728863,239,1300
8591,2017-05-23 05:16:29.062658,36465492,39728864,239,1290
8592,2017-05-23 05:16:31.272798,36465492,39728865,239,1290
8593,2017-05-23 05:16:33.482995,36465492,39728865,239,1290
8594,2017-05-23 05:16:35.693145,36465492,39728866,240,1300
8595,2017-05-23 05:16:37.903294,36465492,39728867,239,1290
8596,2017-05-23 05:16:40.113170,36465492,39728868,239,1290
8597,2017-05-23 05:16:42.323466,36465492,39728869,239,1290
8598,2017-05-23 05:16:44.533339,36465492,39728869,239,1300
8599,2017-05-23 05:16:46.743703,36465492,39728870,239,1300
8600,2017-05-23 05:16:48.953549,36465492,39728871,239,1290
8601,2017-05-23 05:16:51.164268,36465492,39728872,239,1300
8602,2017-05-23 05:16:53.374238,36465492,39728872,239,1290
8603,2017-05-23 05:16:55.584215,36465492,39728873,239,1290
8604,2017-05-23 05:16:57.794791,36465492,39728874,239,1300
8605,2017-05-23 05:17:00.004280,36465492,39728875,239,1300
8606,2017-05-23 05:17:02.215121,36465492,39728876,239,1300
8607,2017-05-23 05:17:04.424492,36465492,39728876,239,1300
8608,2017-05-23 05:17:06.635166,36465492,39728877,239,1290
8609,2017-05-23 05:17:08.845156,36465492,39728878,239,1300
8610,2017-05-23 05:17:11.055163,36465492,39728879,240,1300
8611,2017-05-23 05:17:13.265362,36465492,39728880,240,1300
8612,2017-05-23 05:17:15.475350,36465492,39728880,240,1300
8613,2017-05-23 05:17:17.685918,36465492,39728881,240,1300
8614,2017-05-23 05:17:19.895988,36465492,39728882,240,1300
8615,2017-05-23 05:17:22.106128,36465492,39728883,240,1300
8616,2017-05-23 05:17:24.316193,36465492,39728883,240,1300
8617,2017-05-23 05:17:26.525961,36465492,39728884,240,1300
8618,2017-05-23 05:17:28.736480,36465492,39728885,240,1300
8619,2017-05-23 05:17:30.946322,36465492,39728886,240,1300
8620,2017-05-23 05:17:33.156475,36465492,39728887,240,1300
8621,2017-05-23 05:17:35.366596,36465492,39728887,240,1300
8622,2017-05-23 05:17:37.576891,36465492,39728888,240,1300
8623,2017-05-23 05:17:39.787163,36465492,39728889,240,1300
8624,2017-05-23 05:17:41.996995,36465492,39728890,240,1300
8625,2017-05-23 05:17:44.207386,36465492,39728891,240,1300
8626,2017-05-23 05:17:46.417062,36465492,39728891,240,1310
8627,2017-05-23 05:17:48.627439,36465492,39728892,240,1300
8628,2017-05-23 05:17:50.837254,36465492,39728893,240,1300
8629,2017-05-23 05:17:53.047975,36465492,39728894,240,1300
8630,2017-05-23 05:17:55.257928,36465492,39728894,240,1300
8631,2017-05-23 05:17:57.467833,36465492,39728895,240,1300
8632,2017-05-23 05:17:59.678557,36465492,39728896,240,1300
8633,2017-05-23 05:18:01.888410,36465492,39728897,240,1300
8634,2017-05-23 05:18:04.098819,36465492,39728898,240,1300
8635,2017-05-23 05:18:06.308585,36465492,39728898,240,1300
8636,2017-05-23 05:18:08.519000,36465492,39728899,240,1300
8637,2017-05-23 05:18:10.728894,36465492,39728900,240,1300
8638,2017-05-23 05:18:12.938738,36465492,39728901,240,1300
8639,2017-05-23 05:18:15.149101,36465492,39728902,240,1300
8640,2017-05-23 05:18:17.358907,36465492,39728902,240,1300
8641,2017-05-23 05:18:19.569648,36465492,39728903,239,1290
8642,2017-05-23 05:18:21.779154,36465492,39728904,240,1290
8643,2017-05-23 05:18:23.989899,36465492,39728905,237,1280
8644,2017-05-23 05:18:26.199818,36465492,39728906,238,1280
8645,2017-05-23 05:18:28.409784,36465492,39728906,237,1270
8646,2017-05-23 05:18:30.620368,36465492,39728907,237,1280
8647,2017-05-23 05:18:32.830190,36465492,39728908,238,1280
8648,2017-05-23 05:18:35.040445,36465492,39728909,237,1280
8649,2017-05-23 05:18:37.250550,36465492,39728909,237,1280
8650,2017-05-23 05:18:39.460611,36465492,39728910,237,1270
8651,2017-05-23 05:18:41.670877,36465492,39728911,237,1270
8652,2017-05-23 05:18:43.880715,36465492,39728912,237,1280
8653,2017-05-23 05:18:46.091105,36465492,39728913,237,1280
8654,2017-05-23 05:18:48.300802,36465492,39728913,238,1270
8655,2017-05-23 05:18:50.511107,36465492,39728914,240,1290
8656,2017-05-23 05:18:52.726099,36465492,39728915,239,1290
8657,2017-05-23 05:18:54.931689,36465492,39728916,239,1290
8658,2017-05-23 05:18:57.141667,36465492,39728916,239,1300
8659,2017-05-23 05:18:59.351545,36465492,39728917,239,1290
8660,2017-05-23 05:19:01.561883,36465492,39728918,239,1300
8661,2017-05-23 05:19:03.771923,36465492,39728919,239,1300
8662,2017-05-23 05:19:05.982076,36465492,39728920,239,1290
8663,2017-05-23 05:19:08.192319,36465492,39728920,239,1300
8664,2017-05-23 05:19:10.402466,36465492,39728921,239,1290
8665,2017-05-23 05:19:12.612624,36465492,39728922,239,1290
8666,2017-05-23 05:19:14.822453,36465492,39728923,240,1300
8667,2017-05-23 05:19:17.032748,36465492,39728924,239,1300
8668,2017-05-23 05:19:19.242652,36465492,39728924,240,1300
8669,2017-05-23 05:19:21.453579,36465492,39728925,240,1300
8670,2017-05-23 05:19:23.663423,36465492,39728926,239,1300
8671,2017-05-23 05:19:25.873595,36465492,39728927,240,1290
8672,2017-05-23 05:19:28.083620,36465492,39728927,240,1300
8673,2017-05-23 05:19:30.293568,36465492,39728928,240,1300
8674,2017-05-23 05:19:32.504085,36465492,39728929,240,1310
8675,2017-05-23 05:19:34.713775,36465492,39728930,240,1300
8676,2017-05-23 05:19:36.924153,36465492,39728931,240,1300
8677,2017-05-23 05:19:39.133799,36465492,39728931,240,1300
8678,2017-05-23 05:19:41.344312,36465492,39728932,240,1300
8679,2017-05-23 05:19:43.554463,36465492,39728933,240,1300
8680,2017-05-23 05:19:45.764281,36465492,39728934,240,1300
8681,2017-05-23 05:19:47.974801,36465492,39728935,240,1300
8682,2017-05-23 05:19:50.184505,36465492,39728935,240,1300
8683,2017-05-23 05:19:52.395219,36465492,39728936,240,1300
8684,2017-05-23 05:19:54.605086,36465492,39728937,240,1300
8685,2017-05-23 05:19:56.815390,36465492,39728938,240,1300
8686,2017-05-23 05:19:59.025368,36465492,39728938,240,1300
8687,2017-05-23 05:20:01.235273,36465492,39728939,240,1290
8688,2017-05-23 05:20:03.445786,36465492,39728940,239,1290
8689,2017-05-23 05:20:05.655699,36465492,39728941,240,1300
8690,2017-05-23 05:20:07.865795,36465492,39728942,239,1290
8691,2017-05-23 05:20:10.075617,36465492,39728942,239,1290
8692,2017-05-23 05:20:12.286241,36465492,39728943,239,1290
8693,2017-05-23 05:20:14.496446,36465492,39728944,239,1290
8694,2017-05-23 05:20:16.706189,36465492,39728945,240,1310
8695,2017-05-23 05:20:18.916525,36465492,39728946,240,1310
8696,2017-05-23 05:20:21.126360,36465492,39728946,239,1310
8697,2017-05-23 05:20:23.336701,36465492,39728947,239,1310
8698,2017-05-23 05:20:25.546593,36465492,39728948,239,1310
8699,2017-05-23 05:20:27.757269,36465492,39728949,239,1300
8700,2017-05-23 05:20:29.967226,36465492,39728950,239,1300
8701,2017-05-23 05:20:32.177238,36465492,39728950,239,1300
8702,2017-05-23 05:20:34.387794,36465492,39728951,239,1300
8703,2017-05-23 05:20:36.597689,36465492,39728952,240,1300
8704,2017-05-23 05:20:38.807910,36465492,39728953,240,1310
8705,2017-05-23 05:20:41.017728,36465492,39728953,239,1310
8706,2017-05-23 05:20:43.228053,36465492,39728954,239,1310
8707,2017-05-23 05:20:45.438295,36465492,39728955,239,1310
8708,2017-05-23 05:20:47.648059,36465492,39728956,239,1300
8709,2017-05-23 05:20:49.858416,36465492,39728957,239,1300
8710,2017-05-23 05:20:52.068190,36465492,39728957,238,1300
8711,2017-05-23 05:20:54.278616,36465492,39728958,238,1290
8712,2017-05-23 05:20:56.488443,36465492,39728959,238,1300
8713,2017-05-23 05:20:58.699207,36465492,39728960,238,1300
8714,2017-05-23 05:21:00.909123,36465492,39728961,238,1300
8715,2017-05-23 05:21:03.118983,36465492,39728961,239,1300
8716,2017-05-23 05:21:05.329324,36465492,39728962,240,1310
8717,2017-05-23 05:21:07.539166,36465492,39728963,240,1310
8718,2017-05-23 05:21:09.749490,36465492,39728964,240,1310
8719,2017-05-23 05:21:11.959384,36465492,39728965,240,1310
8720,2017-05-23 05:21:14.169925,36465492,39728965,240,1310
8721,2017-05-23 05:21:16.380151,36465492,39728966,240,1310
8722,2017-05-23 05:21:18.589892,36465492,39728967,240,1310
8723,2017-05-23 05:21:20.800376,36465492,39728968,240,1310
8724,2017-05-23 05:21:23.010196,36465492,39728969,240,1310
8725,2017-05-23 05:21:25.221088,36465492,39728969,240,1310
8726,2017-05-23 05:21:27.430318,36465492,39728970,240,1310
8727,2017-05-23 05:21:29.641255,36465492,39728971,240,1310
8728,2017-05-23 05:21:31.851091,36465492,39728972,240,1310
8729,2017-05-23 05:21:34.060936,36465492,39728972,240,1310
8730,2017-05-23 05:21:36.271485,36465492,39728973,240,1310
8731,2017-05-23 05:21:38.481253,36465492,39728974,240,1310
8732,2017-05-23 05:21:40.691848,36465492,39728975,240,1310
8733,2017-05-23 05:21:42.901587,36465492,39728976,240,1310
8734,2017-05-23 05:21:45.111741,36465492,39728976,240,1310
8735,2017-05-23 05:21:47.321910,36465492,39728977,240,1310
8736,2017-05-23 05:21:49.531744,36465492,39728978,240,1310
8737,2017-05-23 05:21:51.742072,36465492,39728979,240,1310
8738,2017-05-23 05:21:53.952099,36465492,39728980,240,1310
8739,2017-05-23 05:21:56.162318,36465492,39728980,240,1310
8740,2017-05-23 05:21:58.372525,36465492,39728981,240,1310
8741,2017-05-23 05:22:00.582878,36465492,39728982,240,1310
8742,2017-05-23 05:22:02.792937,36465492,39728983,240,1310
8743,2017-05-23 05:22:05.002813,36465492,39728984,239,1310
8744,2017-05-23 05:22:07.213258,36465492,39728984,240,1330
8745,2017-05-23 05:22:09.423084,36465492,39728985,240,1350
8746,2017-05-23 05:22:11.633257,36465492,39728986,239,1350
8747,2017-05-23 05:22:13.843542,36465492,39728987,239,1350
8748,2017-05-23 05:22:16.053586,36465492,39728988,239,1350
8749,2017-05-23 05:22:18.263743,36465492,39728988,240,1350
8750,2017-05-23 05:22:20.473636,36465492,39728989,240,1350
8751,2017-05-23 05:22:22.684055,36465492,39728990,239,1350
8752,2017-05-23 05:22:24.893785,36465492,39728991,239,1350
8753,2017-05-23 05:22:27.104776,36465492,39728992,239,1350
8754,2017-05-23 05:22:29.314386,36465492,39728992,239,1350
8755,2017-05-23 05:22:31.524776,36465492,39728993,240,1350
8756,2017-05-23 05:22:33.734664,36465492,39728994,240,1350
8757,2017-05-23 05:22:35.944559,36465492,39728995,240,1350
8758,2017-05-23 05:22:38.155115,36465492,39728996,240,1350
8759,2017-05-23 05:22:40.364984,36465492,39728997,240,1350
8760,2017-05-23 05:22:42.575313,36465492,39728997,240,1350
8761,2017-05-23 05:22:44.784940,36465492,39728998,239,1340
8762,2017-05-23 05:22:46.995493,36465492,39728999,240,1280
8763,2017-05-23 05:22:49.205756,36465492,39729000,240,1280
8764,2017-05-23 05:22:51.415611,36465492,39729001,240,1280
8765,2017-05-23 05:22:53.625976,36465492,39729001,240,1280
8766,2017-05-23 05:22:55.835638,36465492,39729002,240,1280
8767,2017-05-23 05:22:58.046571,36465492,39729003,240,1280
8768,2017-05-23 05:23:00.255903,36465492,39729004,239,1280
8769,2017-05-23 05:23:02.466647,36465492,39729004,240,1280
8770,2017-05-23 05:23:04.676514,36465492,39729005,239,1280
8771,2017-05-23 05:23:06.886426,36465492,39729006,239,1270
8772,2017-05-23 05:23:09.096951,36465492,39729007,239,1280
8773,2017-05-23 05:23:11.306999,36465492,39729007,239,1280
8774,2017-05-23 05:23:13.516922,36465492,39729008,240,1280
8775,2017-05-23 05:23:15.726814,36465492,39729009,240,1280
8776,2017-05-23 05:23:17.937335,36465492,39729010,239,1280
8777,2017-05-23 05:23:20.147623,36465492,39729011,239,1270
8778,2017-05-23 05:23:22.357356,36465492,39729011,239,1280
8779,2017-05-23 05:23:24.567651,36465492,39729012,239,1270
8780,2017-05-23 05:23:26.777485,36465492,39729013,237,1250
8781,2017-05-23 05:23:28.987847,36465492,39729014,239,1270
8782,2017-05-23 05:23:31.197755,36465492,39729014,239,1270
8783,2017-05-23 05:23:33.408473,36465492,39729015,239,1270
8784,2017-05-23 05:23:35.618583,36465492,39729016,239,1270
8785,2017-05-23 05:23:37.828277,36465492,39729017,239,1270
8786,2017-05-23 05:23:40.038778,36465492,39729018,239,1270
8787,2017-05-23 05:23:42.248682,36465492,39729018,239,1270
8788,2017-05-23 05:23:44.458775,36465492,39729019,239,1270
8789,2017-05-23 05:23:46.668690,36465492,39729020,239,1270
8790,2017-05-23 05:23:48.879201,36465492,39729021,238,1270
8791,2017-05-23 05:23:51.089347,36465492,39729021,239,1270
8792,2017-05-23 05:23:53.299210,36465492,39729022,239,1270
8793,2017-05-23 05:23:55.509651,36465492,39729023,239,1270
8794,2017-05-23 05:23:57.719390,36465492,39729024,239,1270
8795,2017-05-23 05:23:59.929780,36465492,39729024,239,1270
8796,2017-05-23 05:24:02.139599,36465492,39729025,239,1270
8797,2017-05-23 05:24:04.350289,36465492,39729026,239,1260
8798,2017-05-23 05:24:06.560279,36465492,39729027,239,1270
8799,2017-05-23 05:24:08.770215,36465492,39729028,239,1270
8800,2017-05-23 05:24:10.980782,36465492,39729028,239,1270
8801,2017-05-23 05:24:13.190690,36465492,39729029,239,1270
8802,2017-05-23 05:24:15.400986,36465492,39729030,239,1270
8803,2017-05-23 05:24:17.611170,36465492,39729030,239,1280
8804,2017-05-23 05:24:19.821471,36465492,39729031,239,1280
8805,2017-05-23 05:24:22.031196,36465492,39729032,239,1270
8806,2017-05-23 05:24:24.241031,36465492,39729033,239,1280
8807,2017-05-23 05:24:26.451347,36465492,39729034,239,1280
8808,2017-05-23 05:24:28.661251,36465492,39729034,240,1270
8809,2017-05-23 05:24:30.871624,36465492,39729035,239,1270
8810,2017-05-23 05:24:33.081806,36465492,39729036,240,1280
8811,2017-05-23 05:24:35.292116,36465492,39729037,240,1280
8812,2017-05-23 05:24:37.507164,36465492,39729037,240,1280
8813,2017-05-23 05:24:39.712188,36465492,39729038,240,1280
8814,2017-05-23 05:24:41.922688,36465492,39729039,240,1280
8815,2017-05-23 05:24:44.132485,36465492,39729040,240,1280
8816,2017-05-23 05:24:46.342941,36465492,39729040,240,1280
8817,2017-05-23 05:24:48.552810,36465492,39729041,240,1280
8818,2017-05-23 05:24:50.762892,36465492,39729042,240,1270
8819,2017-05-23 05:24:52.973150,36465492,39729043,240,1280
8820,2017-05-23 05:24:55.182946,36465492,39729044,239,1280
8821,2017-05-23 05:24:57.393244,36465492,39729044,240,1280
8822,2017-05-23 05:24:59.603109,36465492,39729045,239,1280
8823,2017-05-23 05:25:01.813892,36465492,39729046,239,1280
8824,2017-05-23 05:25:04.023654,36465492,39729047,239,1270
8825,2017-05-23 05:25:06.234247,36465492,39729047,239,1270
8826,2017-05-23 05:25:08.443975,36465492,39729048,239,1280
8827,2017-05-23 05:25:10.653966,36465492,39729049,239,1270
8828,2017-05-23 05:25:12.864501,36465492,39729050,239,1270
8829,2017-05-23 05:25:15.074372,36465492,39729051,239,1270
8830,2017-05-23 05:25:17.284582,36465492,39729051,239,1270
8831,2017-05-23 05:25:19.494664,36465492,39729052,239,1270
8832,2017-05-23 05:25:21.704808,36465492,39729053,239,1270
8833,2017-05-23 05:25:23.915064,36465492,39729054,239,1270
8834,2017-05-23 05:25:26.124799,36465492,39729054,239,1270
8835,2017-05-23 05:25:28.335094,36465492,39729055,239,1270
8836,2017-05-23 05:25:30.544946,36465492,39729056,239,1270
8837,2017-05-23 05:25:32.755870,36465492,39729057,239,1270
8838,2017-05-23 05:25:34.965729,36465492,39729058,239,1270
8839,2017-05-23 05:25:37.175898,36465492,39729058,239,1280
8840,2017-05-23 05:25:39.385967,36465492,39729059,239,1270
8841,2017-05-23 05:25:41.595731,36465492,39729060,239,1270
8842,2017-05-23 05:25:43.806349,36465492,39729061,239,1270
8843,2017-05-23 05:25:46.016276,36465492,39729061,239,1270
8844,2017-05-23 05:25:48.226234,36465492,39729062,239,1270
8845,2017-05-23 05:25:50.436116,36465492,39729063,239,1270
8846,2017-05-23 05:25:52.647055,36465492,39729063,239,1270
8847,2017-05-23 05:25:54.856914,36465492,39729064,239,1270
8848,2017-05-23 05:25:57.066734,36465492,39729065,239,1270
8849,2017-05-23 05:25:59.276952,36465492,39729066,239,1270
8850,2017-05-23 05:26:01.486839,36465492,39729067,239,1270
8851,2017-05-23 05:26:03.697149,36465492,39729068,239,1270
8852,2017-05-23 05:26:05.907038,36465492,39729068,239,1270
8853,2017-05-23 05:26:08.117733,36465492,39729069,239,1270
8854,2017-05-23 05:26:10.327731,36465492,39729070,239,1270
8855,2017-05-23 05:26:12.537669,36465492,39729070,239,1270
8856,2017-05-23 05:26:14.748126,36465492,39729071,239,1270
8857,2017-05-23 05:26:16.958146,36465492,39729072,239,1270
8858,2017-05-23 05:26:19.168467,36465492,39729073,239,1270
8859,2017-05-23 05:26:21.378455,36465492,39729073,239,1270
8860,2017-05-23 05:26:23.588858,36465492,39729074,239,1270
8861,2017-05-23 05:26:25.798656,36465492,39729075,239,1270
8862,2017-05-23 05:26:28.008691,36465492,39729076,239,1270
8863,2017-05-23 05:26:30.218960,36465492,39729077,239,1270
8864,2017-05-23 05:26:32.428818,36465492,39729077,239,1270
8865,2017-05-23 05:26:34.639016,36465492,39729078,239,1270
8866,2017-05-23 05:26:36.848912,36465492,39729079,239,1270
8867,2017-05-23 05:26:39.059600,36465492,39729080,239,1270
8868,2017-05-23 05:26:41.269668,36465492,39729080,239,1270
8869,2017-05-23 05:26:43.479404,36465492,39729081,239,1270
8870,2017-05-23 05:26:45.690082,36465492,39729082,239,1270
8871,2017-05-23 05:26:47.899628,36465492,39729083,239,1260
8872,2017-05-23 05:26:50.109976,36465492,39729084,239,1260
8873,2017-05-23 05:26:52.320200,36465492,39729084,239,1270
8874,2017-05-23 05:26:54.530765,36465492,39729085,239,1270
8875,2017-05-23 05:26:56.740492,36465492,39729086,239,1260
8876,2017-05-23 05:26:58.950495,36465492,39729087,239,1260
8877,2017-05-23 05:27:01.160657,36465492,39729087,239,1260
