ord,date,ADCO,OPTARIF,ISOUSC,HCHC,HCHP,PTEC,IINST,IMAX,TENSION,PAPP,HHPHC,MOTDETAT
13027,2017-05-22 22:38:08.683202,030422000048,HC..,30,036464651,039727614,HC..,001,031,252,00190,A,000000
13028,2017-05-22 22:38:10.893063,030422000048,HC..,30,036464651,039727614,HC..,001,031,252,00200,A,000000
13029,2017-05-22 22:38:13.103718,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00200,A,000000
13030,2017-05-22 22:38:15.313743,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00200,A,000000
13031,2017-05-22 22:38:17.523714,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00200,A,000000
13032,2017-05-22 22:38:19.734153,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13033,2017-05-22 22:38:21.944178,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13034,2017-05-22 22:38:24.154332,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13035,2017-05-22 22:38:26.364018,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13036,2017-05-22 22:38:28.574558,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13037,2017-05-22 22:38:30.784696,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13038,2017-05-22 22:38:32.994644,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00200,A,000000
13039,2017-05-22 22:38:35.204964,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13040,2017-05-22 22:38:37.414878,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13041,2017-05-22 22:38:39.625662,030422000048,HC..,30,036464652,039727614,HC..,001,031,252,00190,A,000000
13042,2017-05-22 22:38:41.835317,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00200,A,000000
13043,2017-05-22 22:38:44.045625,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00220,A,000000
13044,2017-05-22 22:38:46.255620,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13045,2017-05-22 22:38:48.465464,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00200,A,000000
13046,2017-05-22 22:38:50.675802,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00200,A,000000
13047,2017-05-22 22:38:52.885897,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00200,A,000000
13048,2017-05-22 22:38:55.095982,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13049,2017-05-22 22:38:57.305886,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13050,2017-05-22 22:38:59.516396,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13051,2017-05-22 22:39:01.726580,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13052,2017-05-22 22:39:03.936393,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00200,A,000000
13053,2017-05-22 22:39:06.146856,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13054,2017-05-22 22:39:08.356732,030422000048,HC..,30,036464653,039727614,HC..,001,031,252,00190,A,000000
13055,2017-05-22 22:39:10.567483,030422000048,HC..,30,036464654,039727614,HC..,001,031,252,00190,A,000000
13056,2017-05-22 22:39:12.777375,030422000048,HC..,30,036464654,039727614,HC..,001,031,252,00190,A,000000
13057,2017-05-22 22:39:14.987476,030422000048,HC..,30,036464654,039727614,HC..,001,031,250,00190,A,000000
13058,2017-05-22 22:39:17.197479,030422000048,HC..,30,036464654,039727614,HC..,001,031,249,00190,A,000000
13059,2017-05-22 22:39:19.407327,030422000048,HC..,30,036464654,039727614,HC..,001,031,249,00190,A,000000
13060,2017-05-22 22:39:21.617960,030422000048,HC..,30,036464654,039727614,HC..,001,031,248,00200,A,000000
13061,2017-05-22 22:39:23.827834,030422000048,HC..,30,036464654,039727614,HC..,001,031,250,00200,A,000000
13062,2017-05-22 22:39:26.038313,030422000048,HC..,30,036464654,039727614,HC..,001,031,250,00200,A,000000
13063,2017-05-22 22:39:28.248101,030422000048,HC..,30,036464654,039727614,HC..,001,031,249,00200,A,000000
13064,2017-05-22 22:39:30.458266,030422000048,HC..,30,036464654,039727614,HC..,001,031,250,00190,A,000000
13065,2017-05-22 22:39:32.668438,030422000048,HC..,30,036464654,039727614,HC..,001,031,249,00190,A,000000
13066,2017-05-22 22:39:34.878258,030422000048,HC..,30,036464654,039727614,HC..,001,031,249,00190,A,000000
13067,2017-05-22 22:39:37.088719,030422000048,HC..,30,036464654,039727614,HC..,001,031,249,00190,A,000000
13068,2017-05-22 22:39:39.298480,030422000048,HC..,30,036464655,039727614,HC..,001,031,249,00190,A,000000
13069,2017-05-22 22:39:41.509342,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13070,2017-05-22 22:39:43.718663,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13071,2017-05-22 22:39:45.929331,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13072,2017-05-22 22:39:48.144479,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13073,2017-05-22 22:39:50.349350,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13074,2017-05-22 22:39:52.559922,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00220,A,000000
13075,2017-05-22 22:39:54.769740,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13076,2017-05-22 22:39:56.979737,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13077,2017-05-22 22:39:59.189611,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13078,2017-05-22 22:40:01.400110,030422000048,HC..,30,036464655,039727614,HC..,001,031,249,00190,A,000000
13079,2017-05-22 22:40:03.610383,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13080,2017-05-22 22:40:05.820220,030422000048,HC..,30,036464655,039727614,HC..,001,031,250,00190,A,000000
13081,2017-05-22 22:40:08.030406,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13082,2017-05-22 22:40:10.240459,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00200,A,000000
13083,2017-05-22 22:40:12.451038,030422000048,HC..,30,036464656,039727614,HC..,001,031,249,00190,A,000000
13084,2017-05-22 22:40:14.660882,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00180,A,000000
13085,2017-05-22 22:40:16.871238,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13086,2017-05-22 22:40:19.081499,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13087,2017-05-22 22:40:21.291141,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13088,2017-05-22 22:40:23.501597,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13089,2017-05-22 22:40:25.711443,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13090,2017-05-22 22:40:27.921616,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13091,2017-05-22 22:40:30.131469,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00190,A,000000
13092,2017-05-22 22:40:32.342039,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00200,A,000000
13093,2017-05-22 22:40:34.552268,030422000048,HC..,30,036464656,039727614,HC..,001,031,250,00200,A,000000
13094,2017-05-22 22:40:36.762109,030422000048,HC..,30,036464657,039727614,HC..,001,031,250,00190,A,000000
13095,2017-05-22 22:40:38.972276,030422000048,HC..,30,036464657,039727614,HC..,001,031,250,00190,A,000000
13096,2017-05-22 22:40:41.182163,030422000048,HC..,30,036464657,039727614,HC..,001,031,250,00200,A,000000
13097,2017-05-22 22:40:43.392521,030422000048,HC..,30,036464657,039727614,HC..,001,031,249,00190,A,000000
13098,2017-05-22 22:40:45.602384,030422000048,HC..,30,036464657,039727614,HC..,001,031,249,00180,A,000000
13099,2017-05-22 22:40:47.813046,030422000048,HC..,30,036464657,039727614,HC..,001,031,249,00180,A,000000
13100,2017-05-22 22:40:50.023138,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00190,A,000000
13101,2017-05-22 22:40:52.233060,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00190,A,000000
13102,2017-05-22 22:40:54.443455,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00190,A,000000
13103,2017-05-22 22:40:56.653548,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00180,A,000000
13104,2017-05-22 22:40:58.863464,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00190,A,000000
13105,2017-05-22 22:41:01.073285,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00190,A,000000
13106,2017-05-22 22:41:03.283876,030422000048,HC..,30,036464657,039727614,HC..,001,031,246,00190,A,000000
13107,2017-05-22 22:41:05.494064,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00190,A,000000
13108,2017-05-22 22:41:07.703962,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00200,A,000000
13109,2017-05-22 22:41:09.914333,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00190,A,000000
13110,2017-05-22 22:41:12.124168,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00200,A,000000
13111,2017-05-22 22:41:14.334368,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00180,A,000000
13112,2017-05-22 22:41:16.544260,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00190,A,000000
13113,2017-05-22 22:41:18.754951,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00190,A,000000
13114,2017-05-22 22:41:20.965003,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00180,A,000000
13115,2017-05-22 22:41:23.174782,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00190,A,000000
13116,2017-05-22 22:41:25.385454,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00190,A,000000
13117,2017-05-22 22:41:27.595191,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00180,A,000000
13118,2017-05-22 22:41:29.805319,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00180,A,000000
13119,2017-05-22 22:41:32.015188,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00180,A,000000
13120,2017-05-22 22:41:34.225708,030422000048,HC..,30,036464658,039727614,HC..,001,031,246,00180,A,000000
13121,2017-05-22 22:41:36.435912,030422000048,HC..,30,036464659,039727614,HC..,001,031,245,00190,A,000000
13122,2017-05-22 22:41:38.645838,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13123,2017-05-22 22:41:40.856192,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13124,2017-05-22 22:41:43.065857,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00180,A,000000
13125,2017-05-22 22:41:45.276232,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13126,2017-05-22 22:41:47.486481,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00180,A,000000
13127,2017-05-22 22:41:49.696804,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13128,2017-05-22 22:41:51.906812,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13129,2017-05-22 22:41:54.116650,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13130,2017-05-22 22:41:56.327219,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00190,A,000000
13131,2017-05-22 22:41:58.537056,030422000048,HC..,30,036464659,039727614,HC..,001,031,245,00180,A,000000
13132,2017-05-22 22:42:00.747169,030422000048,HC..,30,036464659,039727614,HC..,001,031,246,00180,A,000000
13133,2017-05-22 22:42:02.957407,030422000048,HC..,30,036464659,039727614,HC..,001,031,245,00180,A,000000
13134,2017-05-22 22:42:05.167734,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00190,A,000000
13135,2017-05-22 22:42:07.377683,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00190,A,000000
13136,2017-05-22 22:42:09.587552,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00190,A,000000
13137,2017-05-22 22:42:11.797864,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00190,A,000000
13138,2017-05-22 22:42:14.007760,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00190,A,000000
13139,2017-05-22 22:42:16.218122,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00190,A,000000
13140,2017-05-22 22:42:18.428350,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00190,A,000000
13141,2017-05-22 22:42:20.638706,030422000048,HC..,30,036464660,039727614,HC..,001,031,246,00200,A,000000
13142,2017-05-22 22:42:22.848661,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00190,A,000000
13143,2017-05-22 22:42:25.058659,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00190,A,000000
13144,2017-05-22 22:42:27.268867,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00190,A,000000
13145,2017-05-22 22:42:29.479014,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00190,A,000000
13146,2017-05-22 22:42:31.689473,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00190,A,000000
13147,2017-05-22 22:42:33.898893,030422000048,HC..,30,036464660,039727614,HC..,001,031,245,00180,A,000000
13148,2017-05-22 22:42:36.109428,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13149,2017-05-22 22:42:38.319581,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00180,A,000000
13150,2017-05-22 22:42:40.529543,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13151,2017-05-22 22:42:42.739830,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13152,2017-05-22 22:42:44.949612,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00180,A,000000
13153,2017-05-22 22:42:47.160345,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13154,2017-05-22 22:42:49.370199,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13155,2017-05-22 22:42:51.580508,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13156,2017-05-22 22:42:53.790488,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13157,2017-05-22 22:42:56.000441,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13158,2017-05-22 22:42:58.210905,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00190,A,000000
13159,2017-05-22 22:43:00.420776,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00180,A,000000
13160,2017-05-22 22:43:02.630942,030422000048,HC..,30,036464661,039727614,HC..,001,031,245,00180,A,000000
13161,2017-05-22 22:43:04.840693,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13162,2017-05-22 22:43:07.051625,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00190,A,000000
13163,2017-05-22 22:43:09.261587,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00190,A,000000
13164,2017-05-22 22:43:11.471314,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13165,2017-05-22 22:43:13.681574,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13166,2017-05-22 22:43:15.891484,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13167,2017-05-22 22:43:18.102203,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13168,2017-05-22 22:43:20.312054,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00200,A,000000
13169,2017-05-22 22:43:22.522501,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13170,2017-05-22 22:43:24.732350,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00190,A,000000
13171,2017-05-22 22:43:26.942230,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00190,A,000000
13172,2017-05-22 22:43:29.152754,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00190,A,000000
13173,2017-05-22 22:43:31.362597,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00180,A,000000
13174,2017-05-22 22:43:33.573320,030422000048,HC..,30,036464662,039727614,HC..,001,031,245,00190,A,000000
13175,2017-05-22 22:43:35.782951,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13176,2017-05-22 22:43:37.993161,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13177,2017-05-22 22:43:40.203265,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13178,2017-05-22 22:43:42.413173,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00180,A,000000
13179,2017-05-22 22:43:44.623633,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00180,A,000000
13180,2017-05-22 22:43:46.833420,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13181,2017-05-22 22:43:49.044261,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13182,2017-05-22 22:43:51.253526,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00180,A,000000
13183,2017-05-22 22:43:53.464270,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13184,2017-05-22 22:43:55.674216,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13185,2017-05-22 22:43:57.884112,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13186,2017-05-22 22:44:00.094714,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00190,A,000000
13187,2017-05-22 22:44:02.304672,030422000048,HC..,30,036464663,039727614,HC..,001,031,245,00180,A,000000
13188,2017-05-22 22:44:04.515015,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00190,A,000000
13189,2017-05-22 22:44:06.724486,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00190,A,000000
13190,2017-05-22 22:44:08.935009,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13191,2017-05-22 22:44:11.145108,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00190,A,000000
13192,2017-05-22 22:44:13.355028,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13193,2017-05-22 22:44:15.565477,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13194,2017-05-22 22:44:17.775314,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13195,2017-05-22 22:44:19.985520,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13196,2017-05-22 22:44:22.195424,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13197,2017-05-22 22:44:24.406088,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13198,2017-05-22 22:44:26.616218,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00190,A,000000
13199,2017-05-22 22:44:28.826062,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00190,A,000000
13200,2017-05-22 22:44:31.036501,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00190,A,000000
13201,2017-05-22 22:44:33.246352,030422000048,HC..,30,036464664,039727614,HC..,001,031,245,00180,A,000000
13202,2017-05-22 22:44:35.456443,030422000048,HC..,30,036464665,039727614,HC..,001,031,245,00180,A,000000
13203,2017-05-22 22:44:37.666705,030422000048,HC..,30,036464665,039727614,HC..,001,031,245,00190,A,000000
