ord,date,HCHC,HCHP,PTEC,TENSION,PAPP
410,2017-05-26 00:15:07.940918,36478071,39739780,HC..,239,140
411,2017-05-26 00:15:10.151037,36478071,39739780,HC..,239,140
412,2017-05-26 00:15:12.361016,36478071,39739780,HC..,239,140
413,2017-05-26 00:15:14.570863,36478071,39739780,HC..,239,140
414,2017-05-26 00:15:16.781444,36478071,39739780,HC..,239,150
415,2017-05-26 00:15:18.991431,36478071,39739780,HC..,239,140
416,2017-05-26 00:15:21.201379,36478072,39739780,HC..,239,140
417,2017-05-26 00:15:23.411300,36478072,39739780,HC..,239,150
418,2017-05-26 00:15:25.621879,36478072,39739780,HC..,239,150
419,2017-05-26 00:15:27.831968,36478072,39739780,HC..,239,150
420,2017-05-26 00:15:30.041901,36478072,39739780,HC..,239,150
421,2017-05-26 00:15:32.252107,36478072,39739780,HC..,239,130
422,2017-05-26 00:15:34.462113,36478072,39739780,HC..,239,140
423,2017-05-26 00:15:36.672678,36478072,39739780,HC..,239,140
424,2017-05-26 00:15:38.882802,36478072,39739780,HC..,239,140
425,2017-05-26 00:15:41.092941,36478072,39739780,HC..,239,150
426,2017-05-26 00:15:43.302991,36478072,39739780,HC..,239,140
427,2017-05-26 00:15:45.512742,36478072,39739780,HC..,239,140
428,2017-05-26 00:15:47.723098,36478072,39739780,HC..,239,140
429,2017-05-26 00:15:49.933151,36478073,39739780,HC..,239,140
430,2017-05-26 00:15:52.143326,36478073,39739780,HC..,239,140
431,2017-05-26 00:15:54.353356,36478073,39739780,HC..,239,150
432,2017-05-26 00:15:56.563692,36478073,39739780,HC..,239,140
433,2017-05-26 00:15:58.773838,36478073,39739780,HC..,239,140
434,2017-05-26 00:16:00.983674,36478073,39739780,HC..,239,140
435,2017-05-26 00:16:03.194215,36478073,39739780,HC..,239,140
436,2017-05-26 00:16:05.403998,36478073,39739780,HC..,239,140
437,2017-05-26 00:16:07.614835,36478073,39739780,HC..,239,140
438,2017-05-26 00:16:09.824118,36478073,39739780,HC..,239,150
439,2017-05-26 00:16:12.035033,36478073,39739780,HC..,239,150
440,2017-05-26 00:16:14.244891,36478073,39739780,HC..,239,140
441,2017-05-26 00:16:16.454716,36478073,39739780,HC..,239,140
442,2017-05-26 00:16:18.665339,36478074,39739780,HC..,239,140
443,2017-05-26 00:16:20.875046,36478074,39739780,HC..,239,130
444,2017-05-26 00:16:23.085211,36478074,39739780,HC..,239,130
445,2017-05-26 00:16:25.295403,36478074,39739780,HC..,239,140
446,2017-05-26 00:16:27.505717,36478074,39739780,HC..,239,130
447,2017-05-26 00:16:29.715808,36478074,39739780,HC..,239,140
448,2017-05-26 00:16:31.925546,36478074,39739780,HC..,239,140
449,2017-05-26 00:16:34.135926,36478074,39739780,HC..,239,140
450,2017-05-26 00:16:36.345915,36478074,39739780,HC..,239,140
451,2017-05-26 00:16:38.556118,36478074,39739780,HC..,239,150
452,2017-05-26 00:16:40.765970,36478074,39739780,HC..,239,140
453,2017-05-26 00:16:42.976636,36478074,39739780,HC..,239,150
454,2017-05-26 00:16:45.186779,36478074,39739780,HC..,239,150
455,2017-05-26 00:16:47.396643,36478075,39739780,HC..,239,140
456,2017-05-26 00:16:49.607213,36478075,39739780,HC..,239,140
457,2017-05-26 00:16:51.816720,36478075,39739780,HC..,239,130
458,2017-05-26 00:16:54.027266,36478075,39739780,HC..,239,150
459,2017-05-26 00:16:56.236899,36478075,39739780,HC..,239,140
460,2017-05-26 00:16:58.447788,36478075,39739780,HC..,239,140
461,2017-05-26 00:17:00.657680,36478075,39739780,HC..,239,140
462,2017-05-26 00:17:02.867619,36478075,39739780,HC..,239,130
463,2017-05-26 00:17:05.077972,36478075,39739780,HC..,239,140
464,2017-05-26 00:17:07.287653,36478075,39739780,HC..,239,150
465,2017-05-26 00:17:09.498409,36478075,39739780,HC..,239,140
466,2017-05-26 00:17:11.707837,36478075,39739780,HC..,239,150
467,2017-05-26 00:17:13.918536,36478075,39739780,HC..,239,140
468,2017-05-26 00:17:16.128513,36478076,39739780,HC..,239,150
469,2017-05-26 00:17:18.338509,36478076,39739780,HC..,239,140
470,2017-05-26 00:17:20.549093,36478076,39739780,HC..,239,150
471,2017-05-26 00:17:22.758771,36478076,39739780,HC..,239,150
472,2017-05-26 00:17:24.968922,36478076,39739780,HC..,239,140
473,2017-05-26 00:17:27.178796,36478076,39739780,HC..,239,150
474,2017-05-26 00:17:29.389564,36478076,39739780,HC..,239,140
475,2017-05-26 00:17:31.599609,36478076,39739780,HC..,239,140
476,2017-05-26 00:17:33.809454,36478076,39739780,HC..,239,150
477,2017-05-26 00:17:36.019662,36478076,39739780,HC..,239,140
478,2017-05-26 00:17:38.229673,36478076,39739780,HC..,239,150
479,2017-05-26 00:17:40.439865,36478076,39739780,HC..,239,140
480,2017-05-26 00:17:42.650298,36478076,39739780,HC..,239,140
481,2017-05-26 00:17:44.860450,36478077,39739780,HC..,239,140
482,2017-05-26 00:17:47.070384,36478077,39739780,HC..,239,140
483,2017-05-26 00:17:49.280484,36478077,39739780,HC..,239,150
484,2017-05-26 00:17:51.490797,36478077,39739780,HC..,238,140
485,2017-05-26 00:17:53.700852,36478077,39739780,HC..,239,150
486,2017-05-26 00:17:55.911025,36478077,39739780,HC..,239,150
487,2017-05-26 00:17:58.120709,36478077,39739780,HC..,239,140
488,2017-05-26 00:18:00.331211,36478077,39739780,HC..,239,140
489,2017-05-26 00:18:02.541381,36478077,39739780,HC..,239,140
490,2017-05-26 00:18:04.751212,36478077,39739780,HC..,239,140
491,2017-05-26 00:18:06.961534,36478077,39739780,HC..,239,140
492,2017-05-26 00:18:09.171389,36478077,39739780,HC..,239,140
493,2017-05-26 00:18:11.381747,36478077,39739780,HC..,239,140
494,2017-05-26 00:18:13.591650,36478078,39739780,HC..,239,140
495,2017-05-26 00:18:15.802367,36478078,39739780,HC..,239,140
496,2017-05-26 00:18:18.012306,36478078,39739780,HC..,239,150
497,2017-05-26 00:18:20.222147,36478078,39739780,HC..,239,140
498,2017-05-26 00:18:22.432469,36478078,39739780,HC..,239,140
499,2017-05-26 00:18:24.642598,36478078,39739780,HC..,239,140
500,2017-05-26 00:18:26.852671,36478078,39739780,HC..,239,180
501,2017-05-26 00:18:29.062563,36478078,39739780,HC..,239,150
502,2017-05-26 00:18:31.273085,36478078,39739780,HC..,239,140
503,2017-05-26 00:18:33.483240,36478078,39739780,HC..,239,140
504,2017-05-26 00:18:35.693114,36478078,39739780,HC..,239,140
505,2017-05-26 00:18:37.903643,36478078,39739780,HC..,239,140
506,2017-05-26 00:18:40.113349,36478078,39739780,HC..,239,140
507,2017-05-26 00:18:42.323652,36478079,39739780,HC..,239,140
508,2017-05-26 00:18:44.533501,36478079,39739780,HC..,239,140
509,2017-05-26 00:18:46.744191,36478079,39739780,HC..,239,140
510,2017-05-26 00:18:48.954182,36478079,39739780,HC..,239,140
511,2017-05-26 00:18:51.164042,36478079,39739780,HC..,239,140
512,2017-05-26 00:18:53.374364,36478079,39739780,HC..,239,210
513,2017-05-26 00:18:55.584460,36478079,39739780,HC..,239,200
514,2017-05-26 00:18:57.794605,36478079,39739780,HC..,239,190
515,2017-05-26 00:19:00.004831,36478079,39739780,HC..,239,200
516,2017-05-26 00:19:02.214960,36478079,39739780,HC..,239,200
517,2017-05-26 00:19:04.425152,36478080,39739780,HC..,239,200
518,2017-05-26 00:19:06.634981,36478080,39739780,HC..,239,200
519,2017-05-26 00:19:08.845267,36478080,39739780,HC..,239,200
520,2017-05-26 00:19:11.055112,36478080,39739780,HC..,239,190
521,2017-05-26 00:19:13.265527,36478080,39739780,HC..,239,190
522,2017-05-26 00:19:15.475372,36478080,39739780,HC..,239,190
523,2017-05-26 00:19:17.686066,36478080,39739780,HC..,239,190
524,2017-05-26 00:19:19.896075,36478080,39739780,HC..,239,190
525,2017-05-26 00:19:22.106056,36478080,39739780,HC..,239,190
526,2017-05-26 00:19:24.316589,36478080,39739780,HC..,239,190
527,2017-05-26 00:19:26.526315,36478081,39739780,HC..,239,180
528,2017-05-26 00:19:28.736489,36478081,39739780,HC..,239,180
529,2017-05-26 00:19:30.951427,36478081,39739780,HC..,239,190
530,2017-05-26 00:19:33.156836,36478081,39739780,HC..,239,180
531,2017-05-26 00:19:35.367002,36478081,39739780,HC..,239,210
532,2017-05-26 00:19:37.576828,36478081,39739780,HC..,239,190
533,2017-05-26 00:19:39.787213,36478081,39739780,HC..,239,190
534,2017-05-26 00:19:41.997035,36478081,39739780,HC..,239,200
535,2017-05-26 00:19:44.207775,36478081,39739780,HC..,239,200
536,2017-05-26 00:19:46.417276,36478081,39739780,HC..,239,190
537,2017-05-26 00:19:48.627943,36478082,39739780,HC..,239,190
538,2017-05-26 00:19:50.837916,36478082,39739780,HC..,239,190
539,2017-05-26 00:19:53.047761,36478082,39739780,HC..,238,190
540,2017-05-26 00:19:55.258128,36478082,39739780,HC..,239,190
541,2017-05-26 00:19:57.468346,36478082,39739780,HC..,238,190
542,2017-05-26 00:19:59.678299,36478082,39739780,HC..,239,190
543,2017-05-26 00:20:01.888402,36478082,39739780,HC..,239,180
544,2017-05-26 00:20:04.098750,36478082,39739780,HC..,239,190
545,2017-05-26 00:20:06.309005,36478082,39739780,HC..,239,190
546,2017-05-26 00:20:08.518797,36478082,39739780,HC..,238,200
547,2017-05-26 00:20:10.729187,36478083,39739780,HC..,239,190
548,2017-05-26 00:20:12.939083,36478083,39739780,HC..,238,190
549,2017-05-26 00:20:15.149293,36478083,39739780,HC..,238,190
550,2017-05-26 00:20:17.359110,36478083,39739780,HC..,238,190
551,2017-05-26 00:20:19.569814,36478083,39739780,HC..,238,190
552,2017-05-26 00:20:21.779904,36478083,39739780,HC..,238,190
553,2017-05-26 00:20:23.989748,36478083,39739780,HC..,238,190
554,2017-05-26 00:20:26.200207,36478083,39739780,HC..,238,190
555,2017-05-26 00:20:28.410019,36478083,39739780,HC..,238,190
556,2017-05-26 00:20:30.620429,36478083,39739780,HC..,238,190
557,2017-05-26 00:20:32.830046,36478084,39739780,HC..,238,190
558,2017-05-26 00:20:35.040564,36478084,39739780,HC..,238,190
559,2017-05-26 00:20:37.250717,36478084,39739780,HC..,238,180
560,2017-05-26 00:20:39.460718,36478084,39739780,HC..,239,190
561,2017-05-26 00:20:41.671030,36478084,39739780,HC..,239,190
562,2017-05-26 00:20:43.880926,36478084,39739780,HC..,239,190
563,2017-05-26 00:20:46.091707,36478084,39739780,HC..,239,190
564,2017-05-26 00:20:48.300987,36478084,39739780,HC..,239,190
565,2017-05-26 00:20:50.511736,36478084,39739780,HC..,239,190
566,2017-05-26 00:20:52.721666,36478084,39739780,HC..,239,190
567,2017-05-26 00:20:54.931684,36478085,39739780,HC..,239,190
568,2017-05-26 00:20:57.142089,36478085,39739780,HC..,239,190
569,2017-05-26 00:20:59.352069,36478085,39739780,HC..,239,190
570,2017-05-26 00:21:01.562390,36478085,39739780,HC..,239,180
571,2017-05-26 00:21:03.772000,36478085,39739780,HC..,239,180
572,2017-05-26 00:21:05.982493,36478085,39739780,HC..,239,190
573,2017-05-26 00:21:08.192597,36478085,39739780,HC..,239,190
574,2017-05-26 00:21:10.402516,36478085,39739780,HC..,239,190
575,2017-05-26 00:21:12.612955,36478085,39739780,HC..,239,190
576,2017-05-26 00:21:14.822816,36478085,39739780,HC..,239,190
577,2017-05-26 00:21:17.033366,36478085,39739780,HC..,239,190
578,2017-05-26 00:21:19.243420,36478086,39739780,HC..,239,190
579,2017-05-26 00:21:21.453663,36478086,39739780,HC..,239,200
580,2017-05-26 00:21:23.663583,36478086,39739780,HC..,239,190
581,2017-05-26 00:21:25.873440,36478086,39739780,HC..,239,190
582,2017-05-26 00:21:28.083958,36478086,39739780,HC..,239,200
583,2017-05-26 00:21:30.293842,36478086,39739780,HC..,239,190
584,2017-05-26 00:21:32.503948,36478086,39739780,HC..,239,190
585,2017-05-26 00:21:34.714204,36478086,39739780,HC..,239,190
586,2017-05-26 00:21:36.924362,36478086,39739780,HC..,239,190
587,2017-05-26 00:21:39.134636,36478086,39739780,HC..,239,190
588,2017-05-26 00:21:41.344370,36478087,39739780,HC..,239,190
589,2017-05-26 00:21:43.554672,36478087,39739780,HC..,239,190
590,2017-05-26 00:21:45.764599,36478087,39739780,HC..,239,190
591,2017-05-26 00:21:47.974882,36478087,39739780,HC..,239,190
592,2017-05-26 00:21:50.185364,36478087,39739780,HC..,239,190
593,2017-05-26 00:21:52.395468,36478087,39739780,HC..,239,200
594,2017-05-26 00:21:54.605446,36478087,39739780,HC..,239,190
595,2017-05-26 00:21:56.815444,36478087,39739780,HC..,239,190
596,2017-05-26 00:21:59.025808,36478087,39739780,HC..,239,190
597,2017-05-26 00:22:01.235699,36478088,39739780,HC..,238,190
598,2017-05-26 00:22:03.445842,36478088,39739780,HC..,239,190
599,2017-05-26 00:22:05.655703,36478088,39739780,HC..,239,190
600,2017-05-26 00:22:07.866245,36478088,39739780,HC..,238,190
601,2017-05-26 00:22:10.076498,36478088,39739780,HC..,239,190
602,2017-05-26 00:22:12.286245,36478088,39739780,HC..,238,200
603,2017-05-26 00:22:14.496642,36478088,39739780,HC..,238,190
604,2017-05-26 00:22:16.706541,36478088,39739780,HC..,239,190
605,2017-05-26 00:22:18.917368,36478088,39739780,HC..,238,180
606,2017-05-26 00:22:21.127286,36478088,39739780,HC..,238,190
607,2017-05-26 00:22:23.337319,36478089,39739780,HC..,238,190
608,2017-05-26 00:22:25.547323,36478089,39739780,HC..,239,190
609,2017-05-26 00:22:27.757172,36478089,39739780,HC..,239,190
610,2017-05-26 00:22:29.967732,36478089,39739780,HC..,239,190
611,2017-05-26 00:22:32.177363,36478089,39739780,HC..,239,190
612,2017-05-26 00:22:34.387915,36478089,39739780,HC..,239,190
613,2017-05-26 00:22:36.597567,36478089,39739780,HC..,239,190
614,2017-05-26 00:22:38.808453,36478089,39739780,HC..,239,190
615,2017-05-26 00:22:41.018345,36478089,39739780,HC..,239,200
616,2017-05-26 00:22:43.228088,36478089,39739780,HC..,239,190
617,2017-05-26 00:22:45.438429,36478090,39739780,HC..,239,190
618,2017-05-26 00:22:47.648298,36478090,39739780,HC..,239,190
619,2017-05-26 00:22:49.859035,36478090,39739780,HC..,239,190
620,2017-05-26 00:22:52.068520,36478090,39739780,HC..,239,180
621,2017-05-26 00:22:54.279183,36478090,39739780,HC..,239,190
622,2017-05-26 00:22:56.489178,36478090,39739780,HC..,239,190
623,2017-05-26 00:22:58.699131,36478090,39739780,HC..,239,180
624,2017-05-26 00:23:00.909597,36478090,39739780,HC..,239,190
625,2017-05-26 00:23:03.119622,36478090,39739780,HC..,239,210
626,2017-05-26 00:23:05.329820,36478090,39739780,HC..,239,190
627,2017-05-26 00:23:07.539924,36478091,39739780,HC..,239,200
628,2017-05-26 00:23:09.750279,36478091,39739780,HC..,239,190
629,2017-05-26 00:23:11.960111,36478091,39739780,HC..,239,200
630,2017-05-26 00:23:14.170060,36478091,39739780,HC..,239,200
631,2017-05-26 00:23:16.380294,36478091,39739780,HC..,239,190
632,2017-05-26 00:23:18.590180,36478091,39739780,HC..,239,190
633,2017-05-26 00:23:20.800522,36478091,39739780,HC..,239,190
634,2017-05-26 00:23:23.010375,36478091,39739780,HC..,239,180
635,2017-05-26 00:23:25.221105,36478091,39739780,HC..,239,200
636,2017-05-26 00:23:27.431167,36478091,39739780,HC..,239,190
637,2017-05-26 00:23:29.641018,36478092,39739780,HC..,239,190
638,2017-05-26 00:23:31.851461,36478092,39739780,HC..,239,190
639,2017-05-26 00:23:34.061306,36478092,39739780,HC..,239,190
640,2017-05-26 00:23:36.271455,36478092,39739780,HC..,239,190
641,2017-05-26 00:23:38.481317,36478092,39739780,HC..,239,190
642,2017-05-26 00:23:40.691873,36478092,39739780,HC..,239,190
643,2017-05-26 00:23:42.902080,36478092,39739780,HC..,239,190
644,2017-05-26 00:23:45.111883,36478092,39739780,HC..,239,190
645,2017-05-26 00:23:47.322342,36478092,39739780,HC..,239,190
646,2017-05-26 00:23:49.532186,36478092,39739780,HC..,239,190
647,2017-05-26 00:23:51.742762,36478093,39739780,HC..,239,200
648,2017-05-26 00:23:53.952234,36478093,39739780,HC..,239,190
649,2017-05-26 00:23:56.162907,36478093,39739780,HC..,239,190
650,2017-05-26 00:23:58.372933,36478093,39739780,HC..,239,190
651,2017-05-26 00:24:00.582802,36478093,39739780,HC..,239,190
652,2017-05-26 00:24:02.793484,36478093,39739780,HC..,239,180
653,2017-05-26 00:24:05.002972,36478093,39739780,HC..,239,190
654,2017-05-26 00:24:07.218389,36478093,39739780,HC..,239,190
655,2017-05-26 00:24:09.423634,36478093,39739780,HC..,239,190
656,2017-05-26 00:24:11.633740,36478093,39739780,HC..,239,210
657,2017-05-26 00:24:13.843949,36478094,39739780,HC..,239,190
658,2017-05-26 00:24:16.053738,36478094,39739780,HC..,239,190
659,2017-05-26 00:24:18.264046,36478094,39739780,HC..,239,190
660,2017-05-26 00:24:20.473997,36478094,39739780,HC..,239,190
661,2017-05-26 00:24:22.684266,36478094,39739780,HC..,239,210
662,2017-05-26 00:24:24.894132,36478094,39739780,HC..,239,190
663,2017-05-26 00:24:27.104789,36478094,39739780,HC..,239,190
664,2017-05-26 00:24:29.314783,36478094,39739780,HC..,239,190
665,2017-05-26 00:24:31.524831,36478094,39739780,HC..,239,190
666,2017-05-26 00:24:33.735326,36478094,39739780,HC..,239,190
667,2017-05-26 00:24:35.945242,36478095,39739780,HC..,239,190
668,2017-05-26 00:24:38.155393,36478095,39739780,HC..,239,190
669,2017-05-26 00:24:40.365529,36478095,39739780,HC..,239,190
670,2017-05-26 00:24:42.575713,36478095,39739780,HC..,239,190
671,2017-05-26 00:24:44.785721,36478095,39739780,HC..,239,190
672,2017-05-26 00:24:46.995599,36478095,39739780,HC..,239,190
673,2017-05-26 00:24:49.205917,36478095,39739780,HC..,239,190
674,2017-05-26 00:24:51.415778,36478095,39739780,HC..,239,200
675,2017-05-26 00:24:53.626483,36478095,39739780,HC..,239,190
676,2017-05-26 00:24:55.835979,36478095,39739780,HC..,239,200
677,2017-05-26 00:24:58.046692,36478096,39739780,HC..,239,200
678,2017-05-26 00:25:00.256749,36478096,39739780,HC..,239,190
679,2017-05-26 00:25:02.466536,36478096,39739780,HC..,239,190
680,2017-05-26 00:25:04.677084,36478096,39739780,HC..,239,190
681,2017-05-26 00:25:06.886970,36478096,39739780,HC..,239,190
682,2017-05-26 00:25:09.097068,36478096,39739780,HC..,239,190
683,2017-05-26 00:25:11.306896,36478096,39739780,HC..,239,190
684,2017-05-26 00:25:13.517475,36478096,39739780,HC..,239,190
685,2017-05-26 00:25:15.727770,36478096,39739780,HC..,239,190
686,2017-05-26 00:25:17.937416,36478096,39739780,HC..,239,180
687,2017-05-26 00:25:20.147951,36478097,39739780,HC..,239,190
688,2017-05-26 00:25:22.357733,36478097,39739780,HC..,239,180
689,2017-05-26 00:25:24.568573,36478097,39739780,HC..,239,190
690,2017-05-26 00:25:26.778244,36478097,39739780,HC..,239,190
691,2017-05-26 00:25:28.988553,36478097,39739780,HC..,239,190
692,2017-05-26 00:25:31.198499,36478097,39739780,HC..,239,190
693,2017-05-26 00:25:33.408406,36478097,39739780,HC..,239,190
694,2017-05-26 00:25:35.618935,36478097,39739780,HC..,239,190
695,2017-05-26 00:25:37.828971,36478097,39739780,HC..,239,190
696,2017-05-26 00:25:40.039383,36478097,39739780,HC..,239,190
697,2017-05-26 00:25:42.248808,36478098,39739780,HC..,239,200
698,2017-05-26 00:25:44.459339,36478098,39739780,HC..,239,190
699,2017-05-26 00:25:46.669492,36478098,39739780,HC..,239,190
700,2017-05-26 00:25:48.879455,36478098,39739780,HC..,239,190
701,2017-05-26 00:25:51.089668,36478098,39739780,HC..,239,180
702,2017-05-26 00:25:53.299535,36478098,39739780,HC..,239,190
703,2017-05-26 00:25:55.509856,36478098,39739780,HC..,239,200
704,2017-05-26 00:25:57.720140,36478098,39739780,HC..,239,190
705,2017-05-26 00:25:59.930437,36478098,39739780,HC..,239,180
706,2017-05-26 00:26:02.140542,36478099,39739780,HC..,239,190
707,2017-05-26 00:26:04.350379,36478099,39739780,HC..,239,190
708,2017-05-26 00:26:06.560837,36478099,39739780,HC..,239,190
709,2017-05-26 00:26:08.770673,36478099,39739780,HC..,239,200
710,2017-05-26 00:26:10.980776,36478099,39739780,HC..,239,200
711,2017-05-26 00:26:13.190696,36478099,39739780,HC..,239,190
712,2017-05-26 00:26:15.401209,36478099,39739780,HC..,239,190
713,2017-05-26 00:26:17.611346,36478099,39739780,HC..,239,190
714,2017-05-26 00:26:19.821188,36478099,39739780,HC..,239,190
715,2017-05-26 00:26:22.031660,36478099,39739780,HC..,239,190
716,2017-05-26 00:26:24.241407,36478100,39739780,HC..,239,180
717,2017-05-26 00:26:26.452343,36478100,39739780,HC..,239,190
718,2017-05-26 00:26:28.662179,36478100,39739780,HC..,239,190
719,2017-05-26 00:26:30.872307,36478100,39739780,HC..,240,190
720,2017-05-26 00:26:33.082300,36478100,39739780,HC..,240,190
721,2017-05-26 00:26:35.292121,36478100,39739780,HC..,239,190
722,2017-05-26 00:26:37.502701,36478100,39739780,HC..,239,200
723,2017-05-26 00:26:39.712546,36478100,39739780,HC..,239,190
724,2017-05-26 00:26:41.922902,36478100,39739780,HC..,240,200
725,2017-05-26 00:26:44.132930,36478100,39739780,HC..,240,200
726,2017-05-26 00:26:46.343432,36478101,39739780,HC..,240,190
